SPEAKER_8-490|අතීත සිංහලයා මෙම ප්‍රශ්නය පිළිබඳ මනා අවබෝධයකින් කටයුතු කළ බව අපේ ඉතිහාසය සාක්ෂි දරයි.|atīta siṁhalayā mema praśnaya piḷibaṉda manā avabōdhayakin kaṭayutu kaḷa bava apē itihāsaya sākşi darayi.
SPEAKER_8-491|විනාඩි හතලිස් පහත් පැයක් පමණ වෙලා පිලිස්සීමට ගතවන කාලයයි.|vināḍi hatalis pahat pæyak pamaṇa velā pilissīmaṭa gatavana kālayayi.
SPEAKER_8-492|අනික සනත් නන්දසිරි ගේ සංගීත සේවය අපි දන්නවා.|anika sanat nandasiri gē saṁgīta sēvaya api dannavā.
SPEAKER_8-493|ජනප්‍රියත්වය, පාරම්පරික උරුමය හෝ අන් හේතුවක් මත දේශපාලනයට පිවිසෙන කාන්තාවන් වුවද පුරුෂ ලෝකයේ අතකොළු වනු මිස|janapriyatvaya, pāramparika urumaya hō an hētuvak mata dēśapālanayaṭa pivisena kāntāvan vuvada puruşa lōkayē atakoḷu vanu misa
SPEAKER_8-494|ඉන්දියාවට හා එංගලන්තයට අවශ්‍ය ව්‍යවස්ථා සංශෝධනය|indiyāvaṭa hā eṁgalantayaṭa avaśya vyavasthā saṁśōdhanaya
SPEAKER_8-495|අද අප්‍රේල් පහ දෙදහස් දා හත එදා අප්‍රේල් පහ නවසිය හැත්තෑ එක සිදුව ඇති එක|ada aprēl paha dedahas dā hata edā aprēl paha navasiya hættǣ eka siduva æti eka
SPEAKER_8-496|කතාව පුරාවට ඔහුගේ ඇට ගැහුණු සිරුර දිහා බලා ඉන්නට පවා අසීරුයි.|katāva purāvaṭa ohugē æṭa gæhuṇu sirura dihā balā innaṭa pavā asīruyi.
SPEAKER_8-497|ඩිපාර්ට්මන්ට් සෙරෙමොනි එකේදී මගේ ලඟින් හිටපු සිංහල ගර්ල් හදිස්සියේ වත් ඕනි වුනොත් කියලා මගේ පෝන් නම්බර්|ḍipārṭmanṭ seremoni ekēdī magē laṉgin hiṭapu siṁhala garl hadissiyē vat ōni vunot kiyalā magē pōn nambar
SPEAKER_8-498|ඔබගේ දෙවන චෝදනාවට පිළිතුර නම් අප රටේ විශාලතම පුද්ගලික|obagē devana cōdanāvaṭa piḷitura nam apa raṭē viśālatama pudgalika
SPEAKER_8-499|ඒ තමයි දෙමළ ජනයා බහුතරය වන ප්‍රදේශවල මුස්ලිම් ජනයා පදිංචි කරවීම.|ē tamayi demaḷa janayā bahutaraya vana pradēśavala muslim janayā padiṁci karavīma.
SPEAKER_8-500|මෙම කරුණු පදනම් කරගෙන බයිබලය මදක් විමසා බැලූවහොත් එය දේව භාෂිතයක් නොවේ යන්න පහසුවෙන්ම වටහාගත හැකිය.|mema karuṇu padanam karagena bayibalaya madak vimasā bælūvahot eya dēva bhāşitayak novē yanna pahasuvenma vaṭahāgata hækiya.
